OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
2498,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-01-16 12:00:00,17.558188687556676
2499,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-01-16 12:00:00,22.770491441407096
2500,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-01-16 12:00:00,17.667968334450009
2501,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-01-16 12:00:00,90.031673249481742
2502,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-01-16 12:00:00,15.374429354086121
2503,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-01-16 12:00:00,80.103248841963136
2504,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-01-16 12:00:00,26.928702966530992
2505,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-02-15 0:00:00,16.405528664407868
2506,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-02-15 0:00:00,25.975642095201334
2507,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-02-15 0:00:00,25.340370925523537
2508,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-02-15 0:00:00,21.888826694517316
2509,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-02-15 0:00:00,57.326759514985440
2510,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-02-15 0:00:00,16.615330620473912
2511,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-02-15 0:00:00,41.633872708050724
2512,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-02-15 0:00:00,16.062209511920550
2513,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-03-16 12:00:00,1.204636890203397
2514,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-03-16 12:00:00,4.480510131084149
2515,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-03-16 12:00:00,4.597183488554821
2516,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-03-16 12:00:00,1.172972104072277
2517,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-03-16 12:00:00,8.380477424991820
2518,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-03-16 12:00:00,0.442932063228209
2519,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-03-16 12:00:00,4.507382334309979
2520,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-03-16 12:00:00,0.513645760813081
2521,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-04-16 0:00:00,1.714050684769645
2522,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-04-16 0:00:00,12.768112956844529
2523,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-04-16 0:00:00,10.078564103662126
2524,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-04-16 0:00:00,4.011847929251976
2525,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-04-16 0:00:00,11.951106603235063
2526,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-04-16 0:00:00,5.591429845276104
2527,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-04-16 0:00:00,5.335129136484253
2528,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-04-16 0:00:00,1.250912473076047
2529,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-05-16 12:00:00,22.390064607482390
2530,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-05-16 12:00:00,28.749472335186898
2531,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-05-16 12:00:00,19.369437390964357
2532,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-05-16 12:00:00,16.880693336045596
2533,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-05-16 12:00:00,62.100963271521032
2534,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-05-16 12:00:00,24.729435907967623
2535,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-05-16 12:00:00,32.959041017909151
2536,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-05-16 12:00:00,22.730341191755151
2537,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-06-16 0:00:00,88.952733370308181
2538,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-06-16 0:00:00,117.310353161117533
2539,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-06-16 0:00:00,106.387521156689530
2540,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-06-16 0:00:00,99.895015742649278
2541,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-06-16 0:00:00,31.890219809403888
2542,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-06-16 0:00:00,177.321396231009402
2543,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-06-16 0:00:00,53.400021946273903
2544,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-06-16 0:00:00,74.710022045217116
2545,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-07-16 12:00:00,137.044829616016102
2546,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-07-16 12:00:00,139.563407684326307
2547,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-07-16 12:00:00,102.333461959601550
2548,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-07-16 12:00:00,149.935180807860519
2549,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-07-16 12:00:00,57.186219970208995
2550,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-07-16 12:00:00,184.779130738389540
2551,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-07-16 12:00:00,64.221415039049461
2552,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-07-16 12:00:00,84.054991076289667
2553,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-08-16 12:00:00,79.901193021640836
2554,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-08-16 12:00:00,87.897817813515019
2555,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-08-16 12:00:00,84.733373416182388
2556,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-08-16 12:00:00,85.264430517979250
2557,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-08-16 12:00:00,123.192920727218350
2558,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-08-16 12:00:00,108.456864431542641
2559,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-08-16 12:00:00,108.030561360491916
2560,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-08-16 12:00:00,78.962316320880745
2561,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-09-16 0:00:00,36.810878220339049
2562,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-09-16 0:00:00,63.800481543715499
2563,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-09-16 0:00:00,51.069688951886391
2564,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-09-16 0:00:00,14.667822852548950
2565,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-09-16 0:00:00,94.689399252972578
2566,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-09-16 0:00:00,38.018755175766614
2567,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-09-16 0:00:00,68.046058596927992
2568,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-09-16 0:00:00,32.186312879684650
2569,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-10-16 12:00:00,21.328701147839595
2570,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-10-16 12:00:00,39.314704777402085
2571,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-10-16 12:00:00,37.578592037668763
2572,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-10-16 12:00:00,22.522523151334621
2573,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-10-16 12:00:00,85.206030084930291
2574,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-10-16 12:00:00,12.201817596651283
2575,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-10-16 12:00:00,42.699886773274102
2576,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-10-16 12:00:00,19.536532734411573
2577,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-11-16 0:00:00,34.473144290812570
2578,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-11-16 0:00:00,45.946725508469598
2579,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-11-16 0:00:00,43.103463077789307
2580,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-11-16 0:00:00,34.393678825263081
2581,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-11-16 0:00:00,94.955069640139442
2582,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-11-16 0:00:00,12.154624837591939
2583,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-11-16 0:00:00,59.897676681757147
2584,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-11-16 0:00:00,31.780482426123438
2585,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2011-12-16 12:00:00,38.386800911237124
2586,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2011-12-16 12:00:00,50.777081617211891
2587,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2011-12-16 12:00:00,50.956570583162062
2588,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2011-12-16 12:00:00,41.914728445931203
2589,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2011-12-16 12:00:00,96.219337697851699
2590,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2011-12-16 12:00:00,38.220941594386453
2591,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2011-12-16 12:00:00,35.043520347556026
2592,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2011-12-16 12:00:00,31.108592698920930
2593,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-01-16 12:00:00,30.457714906320657
2594,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-01-16 12:00:00,66.994275514180686
2595,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-01-16 12:00:00,57.534578194818664
2596,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-01-16 12:00:00,16.122620284851983
2597,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-01-16 12:00:00,117.750564534458505
2598,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-01-16 12:00:00,28.313850677222710
2599,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-01-16 12:00:00,54.251063524731251
2600,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-01-16 12:00:00,27.335115086498170
2601,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-02-15 12:00:00,11.565109095018142
2602,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-02-15 12:00:00,18.275605352646785
2603,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-02-15 12:00:00,16.729616060095221
2604,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-02-15 12:00:00,7.111529045098452
2605,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-02-15 12:00:00,43.850341561052517
2606,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-02-15 12:00:00,5.786479544606498
2607,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-02-15 12:00:00,15.119271088042716
2608,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-02-15 12:00:00,4.063105441897930
2609,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-03-16 12:00:00,24.349222175463073
2610,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-03-16 12:00:00,23.671173181245464
2611,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-03-16 12:00:00,27.739029341212785
2612,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-03-16 12:00:00,15.590995722267319
2613,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-03-16 12:00:00,55.937314979321215
2614,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-03-16 12:00:00,8.171108548382804
2615,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-03-16 12:00:00,25.506961842816075
2616,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-03-16 12:00:00,23.419568590062905
2617,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-04-16 0:00:00,10.973425960274195
2618,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-04-16 0:00:00,13.845055482874683
2619,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-04-16 0:00:00,17.011736804490127
2620,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-04-16 0:00:00,12.611344751155823
2621,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-04-16 0:00:00,24.773620146170899
2622,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-04-16 0:00:00,38.243144615564354
2623,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-04-16 0:00:00,19.738399927771589
2624,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-04-16 0:00:00,17.568051684124637
2625,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-05-16 12:00:00,40.037872896368455
2626,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-05-16 12:00:00,46.142610134800272
2627,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-05-16 12:00:00,31.140962436039953
2628,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-05-16 12:00:00,40.499500725758040
2629,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-05-16 12:00:00,88.105059673149910
2630,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-05-16 12:00:00,66.416028227856884
2631,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-05-16 12:00:00,34.859837209290426
2632,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-05-16 12:00:00,33.533934545944305
2633,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-06-16 0:00:00,76.939301465523485
2634,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-06-16 0:00:00,72.179826961909512
2635,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-06-16 0:00:00,73.498788113792060
2636,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-06-16 0:00:00,97.298330460231668
2637,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-06-16 0:00:00,80.812291572521715
2638,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-06-16 0:00:00,65.331709772558384
2639,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-06-16 0:00:00,53.432659922638386
2640,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-06-16 0:00:00,60.937981368655656
2641,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-07-16 12:00:00,82.358530217442691
2642,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-07-16 12:00:00,100.087338706936251
2643,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-07-16 12:00:00,78.038084507262539
2644,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-07-16 12:00:00,104.446754824967712
2645,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-07-16 12:00:00,59.132838000142094
2646,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-07-16 12:00:00,122.016933733021872
2647,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-07-16 12:00:00,40.427585703687853
2648,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-07-16 12:00:00,66.499623726780072
2649,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-08-16 12:00:00,90.562436434635799
2650,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-08-16 12:00:00,59.047998068667127
2651,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-08-16 12:00:00,66.088733375685308
2652,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-08-16 12:00:00,92.348852499939085
2653,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-08-16 12:00:00,101.230640127174425
2654,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-08-16 12:00:00,46.496334161451777
2655,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-08-16 12:00:00,81.172545284050926
2656,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-08-16 12:00:00,92.328729842992431
2657,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-09-16 0:00:00,36.729137475833262
2658,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-09-16 0:00:00,43.800570136488751
2659,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-09-16 0:00:00,40.020668393675109
2660,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-09-16 0:00:00,35.622974847870523
2661,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-09-16 0:00:00,103.045260061562686
2662,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-09-16 0:00:00,35.288029609770646
2663,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-09-16 0:00:00,64.926881560988733
2664,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-09-16 0:00:00,31.186485189573204
2665,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-10-16 12:00:00,21.484313384377813
2666,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-10-16 12:00:00,26.808874456336753
2667,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-10-16 12:00:00,24.351328561687051
2668,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-10-16 12:00:00,25.999231567938825
2669,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-10-16 12:00:00,61.900104277928747
2670,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-10-16 12:00:00,30.251067179365446
2671,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-10-16 12:00:00,27.751651598120887
2672,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-10-16 12:00:00,19.701135757427942
2673,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-11-16 0:00:00,22.304395847925157
2674,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-11-16 0:00:00,25.436128218256719
2675,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-11-16 0:00:00,36.155814740863619
2676,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-11-16 0:00:00,22.989265391591761
2677,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-11-16 0:00:00,73.605826196519502
2678,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-11-16 0:00:00,21.776430368850175
2679,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-11-16 0:00:00,64.882351518681318
2680,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-11-16 0:00:00,29.037291495246272
2681,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2012-12-16 0:00:00,24.024789423617442
2682,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2012-12-16 0:00:00,24.626208561712911
2683,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2012-12-16 0:00:00,29.008034773234627
2684,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2012-12-16 0:00:00,15.916774643025713
2685,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2012-12-16 0:00:00,100.263820249285970
2686,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2012-12-16 0:00:00,21.001885461689394
2687,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2012-12-16 0:00:00,47.597249407540893
2688,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2012-12-16 0:00:00,25.627788429339095
2689,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2013-01-16 12:00:00,35.843475398787533
2690,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2013-01-16 12:00:00,54.363232769109935
2691,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2013-01-16 12:00:00,57.890215206653629
2692,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2013-01-16 12:00:00,19.413118428680455
2693,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2013-01-16 12:00:00,96.203606690456667
2694,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2013-01-16 12:00:00,61.069500257751947
2695,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2013-01-16 12:00:00,56.629384592086261
2696,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2013-01-16 12:00:00,40.414031705652597
2697,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2013-02-15 0:00:00,10.965102042541796
2698,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2013-02-15 0:00:00,20.900528415897565
2699,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2013-02-15 0:00:00,16.167832569069500
2700,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2013-02-15 0:00:00,11.919250829752468
2701,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2013-02-15 0:00:00,86.645862751790744
2702,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2013-02-15 0:00:00,9.670816111467794
2703,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2013-02-15 0:00:00,28.478094922635044
2704,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2013-02-15 0:00:00,10.939101989412213
2705,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2013-03-16 12:00:00,0.880455384475166
2706,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2013-03-16 12:00:00,4.259691735609922
2707,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2013-03-16 12:00:00,6.712386657197206
2708,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2013-03-16 12:00:00,1.005621977936625
2709,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2013-03-16 12:00:00,43.413781572913848
2710,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2013-03-16 12:00:00,14.331017855397960
2711,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2013-03-16 12:00:00,16.999498113191862
2712,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2013-03-16 12:00:00,1.239631288761028
2713,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2013-04-16 0:00:00,21.437240548253857
2714,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2013-04-16 0:00:00,20.377985167353323
2715,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2013-04-16 0:00:00,24.330262663315438
2716,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2013-04-16 0:00:00,20.436027954588198
2717,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2013-04-16 0:00:00,54.113903693805142
2718,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2013-04-16 0:00:00,20.028640838771338
2719,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2013-04-16 0:00:00,41.655542895659785
2720,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2013-04-16 0:00:00,14.622731214125082
2721,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,2013-05-16 12:00:00,29.542406095016251
2722,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,2013-05-16 12:00:00,40.846795535212166
2723,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,2013-05-16 12:00:00,19.394496895394248
2724,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,2013-05-16 12:00:00,35.612591238531500
2725,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,2013-05-16 12:00:00,49.290009046355593
2726,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,2013-05-16 12:00:00,30.026878760490732
2727,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,2013-05-16 12:00:00,29.007287432666935
2728,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,2013-05-16 12:00:00,6.707154379590972
