OID_,Site_1,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,SUM,Population,OBJECTID,Id,gridcode,Site,OBJECTID_1,FID_Yukon_spawning_sites,Site_12,Latitude,Longitude,FID_YRC_CU,OBJECTID_12,WATERSHED_,SUB_SUB_DR,MAJOR_DRAI,MAJOR_DR_1,SUB_DRAINA,SUB_DRAI_1,SUB_SUB__1,SUB_SUB__2,GEOMETRY_A,GEOMETRY_L,Shape_Leng,Shape_Length,Shape_Area,Drainage_area,Mean_elev,Isolated,Sporadic,Extensive_disc,Continuous,Prod_level
2783,GlenlyonR,39,672.000000000000000,672.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,99642.699928283676854,Pelly,39,132,47,GlenlyonR,59,47,GlenlyonR,62.482799999999997,-134.163569999999993,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,178788.056693041726248,652955332.719030618667603,652955332.719030618667603,1268.695695395180110,0.000000000000000,0.000000000000000,649030500.000000000000000,3930300.000000000000000,minor
2784,DruryCr,40,615.000000000000000,615.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,80345.029945373506052,Carmacks,40,133,24,DruryCr,54,24,DruryCr,62.196129999999997,-134.387609999999995,7,0,0, , , ,Carmacks, , , ,0.000000000000000,0.000000000000000,0.000000000000000,163911.741743390652118,596275490.787202835083008,596275490.787202835083008,1223.176778251709948,0.000000000000000,5400.000000000000000,594271800.000000000000000,1999800.000000000000000,minor
2785,BigCr,41,1901.000000000000000,1901.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,278634.089958190859761,Middle Mainstem,41,136,22,BigCr,63,22,BigCr,62.616059999999997,-136.993509999999986,0,1,38,09CD,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Middle Mainstem,Cours supérieur du Yukon,Upper Yukon - White,Cours supérieur du Yukon - White,5273477402.329999923706055,457456.671924999973271,457456.671924999973271,279665.403159108944237,1846733994.060187101364136,1846733994.060187101364136,1056.984833909210010,0.000000000000000,0.000000000000000,1793158200.000000000000000,53539200.000000000000000,minor
2786,TummelR,42,752.000000000000000,752.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,87152.219863891601562,Pelly,42,141,65,TummelR,65,65,TummelR,62.756630000000001,-135.064019999999999,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,199468.667469544539927,727344099.812384009361267,727344099.812384009361267,1058.611679107099917,0.000000000000000,17100.000000000000000,725770800.000000000000000,1547100.000000000000000,minor
2787,UPellyR,43,11491.000000000000000,11491.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,2779636.450134276878089,Pelly,43,145,66,UPellyR,45,66,UPellyR,61.980229999999999,-132.413119999999992,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,1017186.509254799806513,11194287158.638072967529297,11194287158.638072967529297,1201.595123720730044,0.000000000000000,0.000000000000000,11117978100.000000000000000,76257000.000000000000000,minor
2788,WoodsideCr,44,1433.000000000000000,1433.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,374552.020126342715230,Pelly,44,161,67,WoodsideCr,48,67,WoodsideCr,62.034619999999997,-130.558490000000006,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,280685.511160177760758,1394786008.306702852249146,1394786008.306702852249146,1232.284837431710002,0.000000000000000,0.000000000000000,1391978700.000000000000000,2826900.000000000000000,minor
2789,WalshCr,45,560.000000000000000,560.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,71862.050025939897751,Carmacks,45,170,41,WalshCr,44,41,WalshCr,61.920009999999998,-134.941489999999988,7,0,0, , , ,Carmacks, , , ,0.000000000000000,0.000000000000000,0.000000000000000,160535.634413267369382,542140360.134344339370728,542140360.134344339370728,1022.997405153480031,0.000000000000000,9642600.000000000000000,532466100.000000000000000,18900.000000000000000,minor
2790,IncisedCr,46,1435.000000000000000,1435.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,118510.560039520307328,Middle Mainstem,46,177,25,IncisedCr,49,25,IncisedCr,62.043349999999997,-136.279310000000009,0,1,38,09CD,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Middle Mainstem,Cours supérieur du Yukon,Upper Yukon - White,Cours supérieur du Yukon - White,5273477402.329999923706055,457456.671924999973271,457456.671924999973271,313224.355338979861699,1389143505.825288295745850,1389143505.825288295745850,1111.072638505399937,0.000000000000000,910800.000000000000000,1382002200.000000000000000,6275700.000000000000000,minor
2791,KirklandCr,47,1247.000000000000000,1247.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,139176.889953613135731,Middle Mainstem,47,206,26,KirklandCr,36,26,KirklandCr,61.744050000000001,-136.040989999999994,0,1,38,09CD,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Middle Mainstem,Cours supérieur du Yukon,Upper Yukon - White,Cours supérieur du Yukon - White,5273477402.329999923706055,457456.671924999973271,457456.671924999973271,288133.658074981241953,1227023226.411679506301880,1227023226.411679506301880,1197.912811399729890,0.000000000000000,45454500.000000000000000,1149522300.000000000000000,32048100.000000000000000,minor
2792,BigCampbellCr,48,1011.000000000000000,1011.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,278275.009811401716433,Pelly,48,216,43,BigCampbellCr,39,43,BigCampbellCr,61.772720000000000,-131.128780000000006,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,245830.581922669691266,994366921.586977839469910,994366921.586977839469910,1252.786217879980086,0.000000000000000,0.000000000000000,972026100.000000000000000,22357800.000000000000000,minor
2793,BigSalmonR,49,7232.000000000000000,7232.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,1084423.759826659923419,Carmacks,49,219,23,BigSalmonR,42,23,BigSalmonR,61.880110000000002,-134.920839999999998,7,0,0, , , ,Carmacks, , , ,0.000000000000000,0.000000000000000,0.000000000000000,568467.582729665329680,7085648368.264714241027832,7085648368.264714241027832,1260.756833818740006,0.000000000000000,997351200.000000000000000,5569942500.000000000000000,518368500.000000000000000,major
2794,MinkR,50,496.000000000000000,496.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,117163.459884643569239,Pelly,50,221,54,MinkR,34,54,MinkR,61.731670000000001,-131.335990000000010,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,123490.950860891360207,482232537.884594261646271,482232537.884594261646271,1173.973037542609973,0.000000000000000,0.000000000000000,482221800.000000000000000,31500.000000000000000,minor
2795,NorthernCr,51,294.000000000000000,294.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,49734.500022888205422,Carmacks,51,222,35,NorthernCr,40,35,NorthernCr,61.847189999999998,-133.975809999999996,7,0,0, , , ,Carmacks, , , ,0.000000000000000,0.000000000000000,0.000000000000000,90826.235153471468948,283658249.317069768905640,283658249.317069768905640,1427.578298287130110,0.000000000000000,0.000000000000000,278275500.000000000000000,5378400.000000000000000,minor
2796,NordenskioldR,52,6617.000000000000000,6617.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,759031.909957885509357,Middle Mainstem,52,237,34,NordenskioldR,51,34,NordenskioldR,62.102139999999999,-136.301230000000004,0,1,38,09CD,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Middle Mainstem,Cours supérieur du Yukon,Upper Yukon - White,Cours supérieur du Yukon - White,5273477402.329999923706055,457456.671924999973271,457456.671924999973271,660877.605719790677540,6492805958.814288139343262,6492805958.814288139343262,1058.606564357120078,0.000000000000000,1719315000.000000000000000,4678524000.000000000000000,95063400.000000000000000,minor
2797,UNisutlinR,53,3434.000000000000000,3434.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,887845.920806883601472,Teslin,53,240,95,UNisutlinR,27,95,UNisutlinR,61.174900000000001,-132.964550000000003,6,77,88,09AE,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Teslin,Eaux d'amont du Yukon,Upper Teslin,Cours supérieur de la Teslin,18192294702.900001525878906,939903.446093000005931,939903.446093000005931,408957.037394414190203,3375665266.231499195098877,3375665266.231499195098877,1328.081689688030110,0.000000000000000,586118700.000000000000000,2695862700.000000000000000,93643200.000000000000000,major
2798,HooleR,54,1105.000000000000000,1105.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,290829.760437012067996,Pelly,54,255,48,HooleR,37,48,HooleR,61.748989999999999,-131.710610000000003,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,239296.660370913508814,1087305631.147433042526245,1087305631.147433042526245,1338.848592268979928,0.000000000000000,0.000000000000000,1053851400.000000000000000,33461100.000000000000000,minor
2799,RoseR,55,978.000000000000000,978.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,186903.699829101708019,Teslin,55,263,87,RoseR,28,87,RoseR,61.181469999999997,-132.982010000000002,6,77,88,09AE,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Teslin,Eaux d'amont du Yukon,Upper Teslin,Cours supérieur de la Teslin,18192294702.900001525878906,939903.446093000005931,939903.446093000005931,216388.487116870499449,959589996.324609279632568,959589996.324609279632568,1352.382665682109973,0.000000000000000,140381100.000000000000000,771146100.000000000000000,48048300.000000000000000,minor
2800,KlushaCr,56,1509.000000000000000,1509.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,207241.479904174979310,Middle Mainstem,56,265,29,KlushaCr,35,29,KlushaCr,61.735970000000002,-136.013659999999987,0,1,38,09CD,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Middle Mainstem,Cours supérieur du Yukon,Upper Yukon - White,Cours supérieur du Yukon - White,5273477402.329999923706055,457456.671924999973271,457456.671924999973271,357036.420167205214966,1490602138.528929710388184,1490602138.528929710388184,950.390117703182000,0.000000000000000,855170100.000000000000000,629766000.000000000000000,5723100.000000000000000,minor
2801,BoswellR,57,776.000000000000000,776.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,127479.250122070283396,Teslin,57,273,68,BoswellR,24,68,BoswellR,61.052010000000003,-134.215030000000013,6,77,88,09AE,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Teslin,Eaux d'amont du Yukon,Upper Teslin,Cours supérieur de la Teslin,18192294702.900001525878906,939903.446093000005931,939903.446093000005931,161734.818570520059438,772223581.845551133155823,772223581.845551133155823,1350.762388243329951,0.000000000000000,210966300.000000000000000,413104500.000000000000000,148159800.000000000000000,minor
2802,McIntyreCr,58,307.000000000000000,307.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,66971.499877929687500,Upper Lakes and Mainstem,58,295,78,McIntyreCr,19,78,McIntyreCr,60.768430000000002,-135.089370000000002,4,25,69,09AC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Upper Lakes and Mainstem,Eaux d'amont du Yukon,Takhini,Takhini,8298916147.529999732971191,537860.234718000050634,537860.234718000050634,114662.411176633861032,302974191.511241018772125,302974191.511241018772125,1232.334532219869971,0.000000000000000,196726500.000000000000000,81144000.000000000000000,25107300.000000000000000,minor
2803,WolfCr,59,449.000000000000000,449.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,95667.680099487348343,Upper Lakes and Mainstem,59,296,97,WolfCr,13,97,WolfCr,60.625010000000003,-134.913109999999989,4,25,69,09AC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Upper Lakes and Mainstem,Eaux d'amont du Yukon,Takhini,Takhini,8298916147.529999732971191,537860.234718000050634,537860.234718000050634,136899.445018710976001,449078069.176528215408325,449078069.176528215408325,1110.099095558450017,219600.000000000000000,354123000.000000000000000,80120700.000000000000000,14580900.000000000000000,minor
2804,IbexR,60,592.000000000000000,592.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,150310.499862670869334,Upper Lakes and Mainstem,60,303,73,IbexR,20,73,IbexR,60.802300000000002,-135.729899999999986,4,25,69,09AC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Upper Lakes and Mainstem,Eaux d'amont du Yukon,Takhini,Takhini,8298916147.529999732971191,537860.234718000050634,537860.234718000050634,190092.122596400877228,580222449.051307439804077,580222449.051307439804077,1323.603705795700080,0.000000000000000,256941000.000000000000000,197972100.000000000000000,125345700.000000000000000,minor
2805,SSwiftR,61,4784.000000000000000,4784.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,1123411.159957886673510,Teslin,61,305,88,SSwiftR,5,88,SSwiftR,59.737650000000002,-132.184419999999989,6,77,88,09AE,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Teslin,Eaux d'amont du Yukon,Upper Teslin,Cours supérieur de la Teslin,18192294702.900001525878906,939903.446093000005931,939903.446093000005931,561558.324267590534873,4779034603.276534080505371,4779034603.276534080505371,1239.056015742479985,797400.000000000000000,2968637400.000000000000000,1263823200.000000000000000,545780700.000000000000000,minor
2806,MorleyR,62,1963.000000000000000,1963.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,432567.390487671480514,Teslin,62,307,84,MorleyR,9,84,MorleyR,60.094329999999999,-132.493889999999993,6,77,88,09AE,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Teslin,Eaux d'amont du Yukon,Upper Teslin,Cours supérieur de la Teslin,18192294702.900001525878906,939903.446093000005931,939903.446093000005931,385177.155046104220673,1963626747.750963926315308,1963626747.750963926315308,1158.900922875990091,0.000000000000000,1463683500.000000000000000,376494300.000000000000000,123472800.000000000000000,minor
2807,HayesR,63,379.000000000000000,379.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,143960.119949340820312,Teslin,63,322,71,HayesR,3,71,HayesR,59.592599999999997,-132.182279999999992,6,77,88,09AE,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Teslin,Eaux d'amont du Yukon,Upper Teslin,Cours supérieur de la Teslin,18192294702.900001525878906,939903.446093000005931,939903.446093000005931,136895.701240187278017,382475516.141211271286011,382475516.141211271286011,979.839165136071983,180092700.000000000000000,182195100.000000000000000,17550900.000000000000000,2651400.000000000000000,minor
2808,HessR,64,14979.000000000000000,14979.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,2757477.658630371559411,Stewart,64,46,7,HessR,84,7,HessR,63.552410000000002,-133.959020000000010,1,2,41,09DB,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Stewart,Stewart,Beaver (Y.T.),Beaver (Yn),14017803994.700000762939453,824898.485918999998830,824898.485918999998830,1062621.031964120687917,14240014012.025735855102539,14240014012.025735855102539,1239.312759264970055,0.000000000000000,5696100.000000000000000,13789558800.000000000000000,444723300.000000000000000,minor
2809,KlondikeR,65,8562.000000000000000,8562.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,1675360.169837950728834,Lower Mainstem,65,9,9,KlondikeR,94,9,KlondikeR,64.050330000000002,-139.436129999999991,5,44,18,09ED,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Lower Mainstem,Cours moyen du Yukon,Central Yukon - Tatonduk,Cours moyen du Yukon - Tatonduk,23044564367.099998474121094,962165.123398000025190,962165.123398000025190,594703.894443355617113,8062553322.476243972778320,8062553322.476243972778320,1013.776263813119954,256500.000000000000000,276734700.000000000000000,6802292700.000000000000000,983205900.000000000000000,major
2810,MSYukonR,66,94962.000000000000000,94962.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,23849513.619758643209934,Middle Mainstem,66,0,31,MSYukonR,66,31,MSYukonR,62.761839999999999,-137.306000000000012,0,1,38,09CD,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Middle Mainstem,Cours supérieur du Yukon,Upper Yukon - White,Cours supérieur du Yukon - White,5273477402.329999923706055,457456.671924999973271,457456.671924999973271,2161436.140892677474767,94018507015.812927246093750,94018507015.812927246093750,1123.666460453840045,6473776500.000000000000000,40227480000.000000000000000,38973458700.000000000000000,8343732600.000000000000000,major
2811,BlindCr,67,589.000000000000000,589.000000000000000,swe,StdTime,2013-01-01 0:00:00,2014-01-01 0:00:00,109090.130065917983302,Pelly,67,162,45,BlindCr,53,45,BlindCr,62.179980000000000,-133.220439999999996,2,4,50,09BC,Yukon River Drainage Area,Aire de drainage du fleuve Yukon,Pelly,Pelly,Lower Pelly,Cours inférieur de la Pelly,18019744230.500000000000000,1069626.275549999903888,1069626.275549999903888,169248.856825031485641,572098181.931858539581299,572098181.931858539581299,1226.610920793129935,213300.000000000000000,0.000000000000000,571707900.000000000000000,92700.000000000000000,major
