"","date","meansst","Ecosystem_sub"
"25544",2019-12-20,4.57,"Southeastern Bering Sea"
"25545",2019-12-21,1.33,"Northern Bering Sea"
"25546",2019-12-21,4.51,"Southeastern Bering Sea"
"25547",2019-12-22,1.22,"Northern Bering Sea"
"25548",2019-12-22,4.28,"Southeastern Bering Sea"
"25549",2019-12-23,1.14,"Northern Bering Sea"
"25550",2019-12-23,4.17,"Southeastern Bering Sea"
"25551",2019-12-24,0.91,"Northern Bering Sea"
"25552",2019-12-24,4.2,"Southeastern Bering Sea"
"25553",2019-12-25,0.75,"Northern Bering Sea"
"25554",2019-12-25,4.07,"Southeastern Bering Sea"
"25555",2019-12-26,0.63,"Northern Bering Sea"
"25556",2019-12-26,3.94,"Southeastern Bering Sea"
"25557",2019-12-27,0.49,"Northern Bering Sea"
"25558",2019-12-27,3.59,"Southeastern Bering Sea"
"25559",2019-12-28,0.35,"Northern Bering Sea"
"25560",2019-12-28,3.28,"Southeastern Bering Sea"
"25561",2019-12-29,0.19,"Northern Bering Sea"
"25562",2019-12-29,2.98,"Southeastern Bering Sea"
"25563",2019-12-30,0.04,"Northern Bering Sea"
"25564",2019-12-30,3.03,"Southeastern Bering Sea"
"25565",2019-12-31,-0.18,"Northern Bering Sea"
"25566",2019-12-31,2.86,"Southeastern Bering Sea"
"25567",2020-01-01,-0.28,"Northern Bering Sea"
"25568",2020-01-01,2.71,"Southeastern Bering Sea"
"25569",2020-01-02,-0.38,"Northern Bering Sea"
"25570",2020-01-02,2.42,"Southeastern Bering Sea"
"25571",2020-01-03,-0.53,"Northern Bering Sea"
"25572",2020-01-03,2.01,"Southeastern Bering Sea"
"25573",2020-01-04,-0.72,"Northern Bering Sea"
"25574",2020-01-04,2.08,"Southeastern Bering Sea"
"25575",2020-01-05,-0.78,"Northern Bering Sea"
"25576",2020-01-05,2.12,"Southeastern Bering Sea"
"25577",2020-01-06,-0.85,"Northern Bering Sea"
"25578",2020-01-06,2.06,"Southeastern Bering Sea"
"25579",2020-01-07,-0.91,"Northern Bering Sea"
"25580",2020-01-07,1.95,"Southeastern Bering Sea"
"25581",2020-01-08,-0.93,"Northern Bering Sea"
"25582",2020-01-08,2.28,"Southeastern Bering Sea"
"25583",2020-01-09,-0.97,"Northern Bering Sea"
"25584",2020-01-09,1.9,"Southeastern Bering Sea"
"25585",2020-01-10,-1.03,"Northern Bering Sea"
"25586",2020-01-10,1.8,"Southeastern Bering Sea"
"25587",2020-01-11,-1.01,"Northern Bering Sea"
"25588",2020-01-11,1.97,"Southeastern Bering Sea"
"25589",2020-01-12,-1.02,"Northern Bering Sea"
"25590",2020-01-12,1.9,"Southeastern Bering Sea"
"25591",2020-01-13,-1.03,"Northern Bering Sea"
"25592",2020-01-13,1.93,"Southeastern Bering Sea"
"25593",2020-01-14,-1.01,"Northern Bering Sea"
"25594",2020-01-14,1.9,"Southeastern Bering Sea"
"25595",2020-01-15,-1.05,"Northern Bering Sea"
"25596",2020-01-15,1.91,"Southeastern Bering Sea"
"25597",2020-01-16,-1.03,"Northern Bering Sea"
"25598",2020-01-16,1.86,"Southeastern Bering Sea"
"25599",2020-01-17,-1.01,"Northern Bering Sea"
"25600",2020-01-17,1.88,"Southeastern Bering Sea"
"25601",2020-01-18,-1.08,"Northern Bering Sea"
"25602",2020-01-18,1.76,"Southeastern Bering Sea"
"25603",2020-01-19,-1.04,"Northern Bering Sea"
"25604",2020-01-19,1.75,"Southeastern Bering Sea"
"25605",2020-01-20,-1.04,"Northern Bering Sea"
"25606",2020-01-20,1.72,"Southeastern Bering Sea"
"25607",2020-01-21,-1.03,"Northern Bering Sea"
"25608",2020-01-21,1.73,"Southeastern Bering Sea"
"25609",2020-01-22,-1.08,"Northern Bering Sea"
"25610",2020-01-22,1.69,"Southeastern Bering Sea"
"25611",2020-01-23,-1.11,"Northern Bering Sea"
"25612",2020-01-23,1.68,"Southeastern Bering Sea"
"25613",2020-01-24,-1.08,"Northern Bering Sea"
"25614",2020-01-24,1.88,"Southeastern Bering Sea"
"25615",2020-01-25,-1.09,"Northern Bering Sea"
"25616",2020-01-25,1.73,"Southeastern Bering Sea"
"25617",2020-01-26,-1.12,"Northern Bering Sea"
"25618",2020-01-26,1.55,"Southeastern Bering Sea"
"25619",2020-01-27,-1.18,"Northern Bering Sea"
"25620",2020-01-27,1.33,"Southeastern Bering Sea"
"25621",2020-01-28,-1.22,"Northern Bering Sea"
"25622",2020-01-28,1.18,"Southeastern Bering Sea"
"25623",2020-01-29,-1.26,"Northern Bering Sea"
"25624",2020-01-29,1.08,"Southeastern Bering Sea"
"25625",2020-01-30,-1.27,"Northern Bering Sea"
"25626",2020-01-30,0.97,"Southeastern Bering Sea"
"25627",2020-01-31,-1.27,"Northern Bering Sea"
"25628",2020-01-31,0.87,"Southeastern Bering Sea"
"25629",2020-02-01,-1.29,"Northern Bering Sea"
"25630",2020-02-01,0.79,"Southeastern Bering Sea"
"25631",2020-02-02,-1.32,"Northern Bering Sea"
"25632",2020-02-02,0.8,"Southeastern Bering Sea"
"25633",2020-02-03,-1.35,"Northern Bering Sea"
"25634",2020-02-03,0.71,"Southeastern Bering Sea"
"25635",2020-02-04,-1.37,"Northern Bering Sea"
"25636",2020-02-04,0.7,"Southeastern Bering Sea"
"25637",2020-02-05,-1.39,"Northern Bering Sea"
"25638",2020-02-05,0.66,"Southeastern Bering Sea"
"25639",2020-02-06,-1.44,"Northern Bering Sea"
"25640",2020-02-06,0.68,"Southeastern Bering Sea"
"25641",2020-02-07,-1.48,"Northern Bering Sea"
"25642",2020-02-07,0.6,"Southeastern Bering Sea"
"25643",2020-02-08,-1.51,"Northern Bering Sea"
"25644",2020-02-08,0.55,"Southeastern Bering Sea"
"25645",2020-02-09,-1.52,"Northern Bering Sea"
"25646",2020-02-09,0.54,"Southeastern Bering Sea"
"25647",2020-02-10,-1.54,"Northern Bering Sea"
"25648",2020-02-10,0.47,"Southeastern Bering Sea"
"25649",2020-02-11,-1.53,"Northern Bering Sea"
"25650",2020-02-11,0.44,"Southeastern Bering Sea"
"25651",2020-02-12,-1.54,"Northern Bering Sea"
"25652",2020-02-12,0.38,"Southeastern Bering Sea"
"25653",2020-02-13,-1.55,"Northern Bering Sea"
"25654",2020-02-13,0.41,"Southeastern Bering Sea"
"25655",2020-02-14,-1.55,"Northern Bering Sea"
"25656",2020-02-14,0.42,"Southeastern Bering Sea"
"25657",2020-02-15,-1.56,"Northern Bering Sea"
"25658",2020-02-15,0.34,"Southeastern Bering Sea"
"25659",2020-02-16,-1.57,"Northern Bering Sea"
"25660",2020-02-16,0.42,"Southeastern Bering Sea"
"25661",2020-02-17,-1.59,"Northern Bering Sea"
"25662",2020-02-17,0.41,"Southeastern Bering Sea"
"25663",2020-02-18,-1.6,"Northern Bering Sea"
"25664",2020-02-18,0.36,"Southeastern Bering Sea"
"25665",2020-02-19,-1.61,"Northern Bering Sea"
"25666",2020-02-19,0.37,"Southeastern Bering Sea"
"25667",2020-02-20,-1.62,"Northern Bering Sea"
"25668",2020-02-20,0.35,"Southeastern Bering Sea"
"25669",2020-02-21,-1.63,"Northern Bering Sea"
"25670",2020-02-21,0.35,"Southeastern Bering Sea"
"25671",2020-02-22,-1.65,"Northern Bering Sea"
"25672",2020-02-22,0.24,"Southeastern Bering Sea"
"25673",2020-02-23,-1.66,"Northern Bering Sea"
"25674",2020-02-23,0.2,"Southeastern Bering Sea"
"25675",2020-02-24,-1.68,"Northern Bering Sea"
"25676",2020-02-24,0.22,"Southeastern Bering Sea"
"25677",2020-02-25,-1.68,"Northern Bering Sea"
"25678",2020-02-25,0.23,"Southeastern Bering Sea"
"25679",2020-02-26,-1.7,"Northern Bering Sea"
"25680",2020-02-26,0.12,"Southeastern Bering Sea"
"25681",2020-02-27,-1.66,"Northern Bering Sea"
"25682",2020-02-27,0.11,"Southeastern Bering Sea"
"25683",2020-02-28,-1.67,"Northern Bering Sea"
"25684",2020-02-28,0.09,"Southeastern Bering Sea"
"25685",2020-02-29,-1.65,"Northern Bering Sea"
"25686",2020-02-29,0.16,"Southeastern Bering Sea"
"25687",2020-03-01,-1.67,"Northern Bering Sea"
"25688",2020-03-01,0.16,"Southeastern Bering Sea"
"25689",2020-03-02,-1.68,"Northern Bering Sea"
"25690",2020-03-02,0.14,"Southeastern Bering Sea"
"25691",2020-03-03,-1.68,"Northern Bering Sea"
"25692",2020-03-03,0.1,"Southeastern Bering Sea"
"25693",2020-03-04,-1.68,"Northern Bering Sea"
"25694",2020-03-04,0.06,"Southeastern Bering Sea"
"25695",2020-03-05,-1.68,"Northern Bering Sea"
"25696",2020-03-05,0.05,"Southeastern Bering Sea"
"25697",2020-03-06,-1.69,"Northern Bering Sea"
"25698",2020-03-06,0,"Southeastern Bering Sea"
"25699",2020-03-07,-1.69,"Northern Bering Sea"
"25700",2020-03-07,0.02,"Southeastern Bering Sea"
"25701",2020-03-08,-1.7,"Northern Bering Sea"
"25702",2020-03-08,-0.03,"Southeastern Bering Sea"
"25703",2020-03-09,-1.71,"Northern Bering Sea"
"25704",2020-03-09,-0.08,"Southeastern Bering Sea"
"25705",2020-03-10,-1.71,"Northern Bering Sea"
"25706",2020-03-10,-0.13,"Southeastern Bering Sea"
"25707",2020-03-11,-1.71,"Northern Bering Sea"
"25708",2020-03-11,-0.14,"Southeastern Bering Sea"
"25709",2020-03-12,-1.72,"Northern Bering Sea"
"25710",2020-03-12,0.01,"Southeastern Bering Sea"
"25711",2020-03-13,-1.71,"Northern Bering Sea"
"25712",2020-03-13,0.06,"Southeastern Bering Sea"
"25713",2020-03-14,-1.69,"Northern Bering Sea"
"25714",2020-03-14,0,"Southeastern Bering Sea"
"25715",2020-03-15,-1.69,"Northern Bering Sea"
"25716",2020-03-15,-0.05,"Southeastern Bering Sea"
"25717",2020-03-16,-1.68,"Northern Bering Sea"
"25718",2020-03-16,-0.05,"Southeastern Bering Sea"
"25719",2020-03-17,-1.62,"Northern Bering Sea"
"25720",2020-03-17,0.05,"Southeastern Bering Sea"
"25721",2020-03-18,-1.64,"Northern Bering Sea"
"25722",2020-03-18,0.12,"Southeastern Bering Sea"
"25723",2020-03-19,-1.52,"Northern Bering Sea"
"25724",2020-03-19,0.18,"Southeastern Bering Sea"
"25725",2020-03-20,-1.47,"Northern Bering Sea"
"25726",2020-03-20,0.22,"Southeastern Bering Sea"
"25727",2020-03-21,-1.44,"Northern Bering Sea"
"25728",2020-03-21,0.27,"Southeastern Bering Sea"
"25729",2020-03-22,-1.47,"Northern Bering Sea"
"25730",2020-03-22,0.38,"Southeastern Bering Sea"
"25731",2020-03-23,-1.43,"Northern Bering Sea"
"25732",2020-03-23,0.47,"Southeastern Bering Sea"
"25733",2020-03-24,-1.5,"Northern Bering Sea"
"25734",2020-03-24,0.3,"Southeastern Bering Sea"
"25735",2020-03-25,-1.3,"Northern Bering Sea"
"25736",2020-03-25,0.22,"Southeastern Bering Sea"
"25737",2020-03-26,-1.35,"Northern Bering Sea"
"25738",2020-03-26,0.34,"Southeastern Bering Sea"
"25739",2020-03-27,-1.39,"Northern Bering Sea"
"25740",2020-03-27,0.48,"Southeastern Bering Sea"
"25741",2020-03-28,-1.41,"Northern Bering Sea"
"25742",2020-03-28,0.41,"Southeastern Bering Sea"
"25743",2020-03-29,-1.42,"Northern Bering Sea"
"25744",2020-03-29,0.39,"Southeastern Bering Sea"
"25745",2020-03-30,-1.44,"Northern Bering Sea"
"25746",2020-03-30,0.5,"Southeastern Bering Sea"
"25747",2020-03-31,-1.47,"Northern Bering Sea"
"25748",2020-03-31,0.47,"Southeastern Bering Sea"
"25749",2020-04-01,-1.46,"Northern Bering Sea"
"25750",2020-04-01,0.37,"Southeastern Bering Sea"
"25751",2020-04-02,-1.46,"Northern Bering Sea"
"25752",2020-04-02,0.31,"Southeastern Bering Sea"
"25753",2020-04-03,-1.41,"Northern Bering Sea"
"25754",2020-04-03,0.35,"Southeastern Bering Sea"
"25755",2020-04-04,-1.44,"Northern Bering Sea"
"25756",2020-04-04,0.4,"Southeastern Bering Sea"
"25757",2020-04-05,-1.42,"Northern Bering Sea"
"25758",2020-04-05,0.45,"Southeastern Bering Sea"
"25759",2020-04-06,-1.44,"Northern Bering Sea"
"25760",2020-04-06,0.41,"Southeastern Bering Sea"
"25761",2020-04-07,-1.48,"Northern Bering Sea"
"25762",2020-04-07,0.33,"Southeastern Bering Sea"
"25763",2020-04-08,-1.49,"Northern Bering Sea"
"25764",2020-04-08,0.39,"Southeastern Bering Sea"
"25765",2020-04-09,-1.47,"Northern Bering Sea"
"25766",2020-04-09,0.36,"Southeastern Bering Sea"
"25767",2020-04-10,-1.51,"Northern Bering Sea"
"25768",2020-04-10,0.42,"Southeastern Bering Sea"
"25769",2020-04-11,-1.48,"Northern Bering Sea"
"25770",2020-04-11,0.46,"Southeastern Bering Sea"
"25771",2020-04-12,-1.43,"Northern Bering Sea"
"25772",2020-04-12,0.47,"Southeastern Bering Sea"
"25773",2020-04-13,-1.42,"Northern Bering Sea"
"25774",2020-04-13,0.67,"Southeastern Bering Sea"
"25775",2020-04-14,-1.32,"Northern Bering Sea"
"25776",2020-04-14,0.67,"Southeastern Bering Sea"
"25777",2020-04-15,-1.37,"Northern Bering Sea"
"25778",2020-04-15,0.67,"Southeastern Bering Sea"
"25779",2020-04-16,-1.24,"Northern Bering Sea"
"25780",2020-04-16,0.81,"Southeastern Bering Sea"
"25781",2020-04-17,-1.26,"Northern Bering Sea"
"25782",2020-04-17,0.88,"Southeastern Bering Sea"
"25783",2020-04-18,-1.24,"Northern Bering Sea"
"25784",2020-04-18,0.92,"Southeastern Bering Sea"
"25785",2020-04-19,-1.23,"Northern Bering Sea"
"25786",2020-04-19,0.87,"Southeastern Bering Sea"
"25787",2020-04-20,-1.22,"Northern Bering Sea"
"25788",2020-04-20,1.06,"Southeastern Bering Sea"
"25789",2020-04-21,-1.13,"Northern Bering Sea"
"25790",2020-04-21,1.19,"Southeastern Bering Sea"
"25791",2020-04-22,-1.13,"Northern Bering Sea"
"25792",2020-04-22,1.16,"Southeastern Bering Sea"
"25793",2020-04-23,-1.12,"Northern Bering Sea"
"25794",2020-04-23,1.31,"Southeastern Bering Sea"
"25795",2020-04-24,-1,"Northern Bering Sea"
"25796",2020-04-24,1.31,"Southeastern Bering Sea"
"25797",2020-04-25,-0.89,"Northern Bering Sea"
"25798",2020-04-25,1.47,"Southeastern Bering Sea"
"25799",2020-04-26,-0.88,"Northern Bering Sea"
"25800",2020-04-26,1.65,"Southeastern Bering Sea"
"25801",2020-04-27,-0.95,"Northern Bering Sea"
"25802",2020-04-27,1.62,"Southeastern Bering Sea"
"25803",2020-04-28,-0.98,"Northern Bering Sea"
"25804",2020-04-28,1.53,"Southeastern Bering Sea"
"25805",2020-04-29,-0.98,"Northern Bering Sea"
"25806",2020-04-29,1.56,"Southeastern Bering Sea"
"25807",2020-04-30,-0.97,"Northern Bering Sea"
"25808",2020-04-30,1.51,"Southeastern Bering Sea"
"25809",2020-05-01,-0.97,"Northern Bering Sea"
"25810",2020-05-01,1.56,"Southeastern Bering Sea"
"25811",2020-05-02,-0.96,"Northern Bering Sea"
"25812",2020-05-02,1.73,"Southeastern Bering Sea"
"25813",2020-05-03,-0.8,"Northern Bering Sea"
"25814",2020-05-03,1.92,"Southeastern Bering Sea"
"25815",2020-05-04,-0.7,"Northern Bering Sea"
"25816",2020-05-04,1.81,"Southeastern Bering Sea"
"25817",2020-05-05,-0.59,"Northern Bering Sea"
"25818",2020-05-05,1.88,"Southeastern Bering Sea"
"25819",2020-05-06,-0.5,"Northern Bering Sea"
"25820",2020-05-06,1.99,"Southeastern Bering Sea"
"25821",2020-05-07,-0.52,"Northern Bering Sea"
"25822",2020-05-07,2.15,"Southeastern Bering Sea"
"25823",2020-05-08,-0.43,"Northern Bering Sea"
"25824",2020-05-08,2.29,"Southeastern Bering Sea"
"25825",2020-05-09,-0.24,"Northern Bering Sea"
"25826",2020-05-09,2.36,"Southeastern Bering Sea"
"25827",2020-05-10,-0.23,"Northern Bering Sea"
"25828",2020-05-10,2.34,"Southeastern Bering Sea"
"25829",2020-05-11,-0.34,"Northern Bering Sea"
"25830",2020-05-11,2.32,"Southeastern Bering Sea"
"25831",2020-05-12,-0.23,"Northern Bering Sea"
"25832",2020-05-12,2.61,"Southeastern Bering Sea"
"25833",2020-05-13,-0.24,"Northern Bering Sea"
"25834",2020-05-13,2.76,"Southeastern Bering Sea"
"25835",2020-05-14,-0.02,"Northern Bering Sea"
"25836",2020-05-14,3.09,"Southeastern Bering Sea"
"25837",2020-05-15,0.21,"Northern Bering Sea"
"25838",2020-05-15,3.38,"Southeastern Bering Sea"
"25839",2020-05-16,0.26,"Northern Bering Sea"
"25840",2020-05-16,3.65,"Southeastern Bering Sea"
"25841",2020-05-17,0.4,"Northern Bering Sea"
"25842",2020-05-17,3.62,"Southeastern Bering Sea"
"25843",2020-05-18,0.51,"Northern Bering Sea"
"25844",2020-05-18,3.55,"Southeastern Bering Sea"
"25845",2020-05-19,0.7,"Northern Bering Sea"
"25846",2020-05-19,3.61,"Southeastern Bering Sea"
"25847",2020-05-20,0.77,"Northern Bering Sea"
"25848",2020-05-20,3.75,"Southeastern Bering Sea"
"25849",2020-05-21,0.71,"Northern Bering Sea"
"25850",2020-05-21,3.66,"Southeastern Bering Sea"
"25851",2020-05-22,0.84,"Northern Bering Sea"
"25852",2020-05-22,3.77,"Southeastern Bering Sea"
"25853",2020-05-23,1.01,"Northern Bering Sea"
"25854",2020-05-23,3.71,"Southeastern Bering Sea"
"25855",2020-05-24,1.15,"Northern Bering Sea"
"25856",2020-05-24,3.8,"Southeastern Bering Sea"
"25857",2020-05-25,1.23,"Northern Bering Sea"
"25858",2020-05-25,4.02,"Southeastern Bering Sea"
"25859",2020-05-26,1.51,"Northern Bering Sea"
"25860",2020-05-26,4.18,"Southeastern Bering Sea"
"25861",2020-05-27,1.62,"Northern Bering Sea"
"25862",2020-05-27,4.42,"Southeastern Bering Sea"
"25863",2020-05-28,1.71,"Northern Bering Sea"
"25864",2020-05-28,4.73,"Southeastern Bering Sea"
"25865",2020-05-29,2.16,"Northern Bering Sea"
"25866",2020-05-29,5.15,"Southeastern Bering Sea"
"25867",2020-05-30,2.67,"Northern Bering Sea"
"25868",2020-05-30,5.33,"Southeastern Bering Sea"
"25869",2020-05-31,3.21,"Northern Bering Sea"
"25870",2020-05-31,5.39,"Southeastern Bering Sea"
"25871",2020-06-01,3.58,"Northern Bering Sea"
"25872",2020-06-01,5.43,"Southeastern Bering Sea"
"25873",2020-06-02,3.72,"Northern Bering Sea"
"25874",2020-06-02,5.55,"Southeastern Bering Sea"
"25875",2020-06-03,4.15,"Northern Bering Sea"
"25876",2020-06-03,5.99,"Southeastern Bering Sea"
"25877",2020-06-04,4.35,"Northern Bering Sea"
"25878",2020-06-04,5.83,"Southeastern Bering Sea"
"25879",2020-06-05,4.16,"Northern Bering Sea"
"25880",2020-06-05,5.68,"Southeastern Bering Sea"
"25881",2020-06-06,4.38,"Northern Bering Sea"
"25882",2020-06-06,5.78,"Southeastern Bering Sea"
"25883",2020-06-07,4.59,"Northern Bering Sea"
"25884",2020-06-07,5.85,"Southeastern Bering Sea"
"25885",2020-06-08,4.83,"Northern Bering Sea"
"25886",2020-06-08,5.88,"Southeastern Bering Sea"
"25887",2020-06-09,4.93,"Northern Bering Sea"
"25888",2020-06-09,5.89,"Southeastern Bering Sea"
"25889",2020-06-10,4.88,"Northern Bering Sea"
"25890",2020-06-10,5.82,"Southeastern Bering Sea"
"25891",2020-06-11,5.1,"Northern Bering Sea"
"25892",2020-06-11,6.14,"Southeastern Bering Sea"
"25893",2020-06-12,5.55,"Northern Bering Sea"
"25894",2020-06-12,6.43,"Southeastern Bering Sea"
"25895",2020-06-13,5.89,"Northern Bering Sea"
"25896",2020-06-13,6.6,"Southeastern Bering Sea"
"25897",2020-06-14,6.16,"Northern Bering Sea"
"25898",2020-06-14,6.77,"Southeastern Bering Sea"
"25899",2020-06-15,6.46,"Northern Bering Sea"
"25900",2020-06-15,7.01,"Southeastern Bering Sea"
"25901",2020-06-16,6.9,"Northern Bering Sea"
"25902",2020-06-16,7.39,"Southeastern Bering Sea"
"25903",2020-06-17,7.7,"Northern Bering Sea"
"25904",2020-06-17,7.39,"Southeastern Bering Sea"
"25905",2020-06-18,8.31,"Northern Bering Sea"
"25906",2020-06-18,7.68,"Southeastern Bering Sea"
"25907",2020-06-19,8.95,"Northern Bering Sea"
"25908",2020-06-19,7.96,"Southeastern Bering Sea"
"25909",2020-06-20,9.07,"Northern Bering Sea"
"25910",2020-06-20,8.28,"Southeastern Bering Sea"
"25911",2020-06-21,8.83,"Northern Bering Sea"
"25912",2020-06-21,8.23,"Southeastern Bering Sea"
"25913",2020-06-22,8.93,"Northern Bering Sea"
"25914",2020-06-22,8.43,"Southeastern Bering Sea"
"25915",2020-06-23,8.5,"Northern Bering Sea"
"25916",2020-06-23,8.71,"Southeastern Bering Sea"
"25917",2020-06-24,8.5,"Northern Bering Sea"
"25918",2020-06-24,8.56,"Southeastern Bering Sea"
"25919",2020-06-25,7.99,"Northern Bering Sea"
"25920",2020-06-25,8.57,"Southeastern Bering Sea"
"25921",2020-06-26,7.64,"Northern Bering Sea"
"25922",2020-06-26,8.54,"Southeastern Bering Sea"
"25923",2020-06-27,7.19,"Northern Bering Sea"
"25924",2020-06-27,8.46,"Southeastern Bering Sea"
"25925",2020-06-28,7.35,"Northern Bering Sea"
"25926",2020-06-28,8.51,"Southeastern Bering Sea"
"25927",2020-06-29,7.32,"Northern Bering Sea"
"25928",2020-06-29,8.35,"Southeastern Bering Sea"
"25929",2020-06-30,7.21,"Northern Bering Sea"
"25930",2020-06-30,8.59,"Southeastern Bering Sea"
"25931",2020-07-01,7.07,"Northern Bering Sea"
"25932",2020-07-01,8.49,"Southeastern Bering Sea"
"25933",2020-07-02,7,"Northern Bering Sea"
"25934",2020-07-02,8.48,"Southeastern Bering Sea"
"25935",2020-07-03,7.23,"Northern Bering Sea"
"25936",2020-07-03,8.6,"Southeastern Bering Sea"
"25937",2020-07-04,7.38,"Northern Bering Sea"
"25938",2020-07-04,8.76,"Southeastern Bering Sea"
"25939",2020-07-05,7.5,"Northern Bering Sea"
"25940",2020-07-05,8.77,"Southeastern Bering Sea"
"25941",2020-07-06,7.56,"Northern Bering Sea"
"25942",2020-07-06,8.91,"Southeastern Bering Sea"
"25943",2020-07-07,7.45,"Northern Bering Sea"
"25944",2020-07-07,8.93,"Southeastern Bering Sea"
"25945",2020-07-08,7.06,"Northern Bering Sea"
"25946",2020-07-08,8.87,"Southeastern Bering Sea"
"25947",2020-07-09,6.89,"Northern Bering Sea"
"25948",2020-07-09,8.53,"Southeastern Bering Sea"
"25949",2020-07-10,7.27,"Northern Bering Sea"
"25950",2020-07-10,8.41,"Southeastern Bering Sea"
"25951",2020-07-11,8.04,"Northern Bering Sea"
"25952",2020-07-11,8.9,"Southeastern Bering Sea"
"25953",2020-07-12,8.16,"Northern Bering Sea"
"25954",2020-07-12,8.9,"Southeastern Bering Sea"
"25955",2020-07-13,8.6,"Northern Bering Sea"
"25956",2020-07-13,8.89,"Southeastern Bering Sea"
"25957",2020-07-14,8.78,"Northern Bering Sea"
"25958",2020-07-14,9.36,"Southeastern Bering Sea"
"25959",2020-07-15,8.53,"Northern Bering Sea"
"25960",2020-07-15,9.66,"Southeastern Bering Sea"
"25961",2020-07-16,8.46,"Northern Bering Sea"
"25962",2020-07-16,9.75,"Southeastern Bering Sea"
"25963",2020-07-17,8.74,"Northern Bering Sea"
"25964",2020-07-17,9.95,"Southeastern Bering Sea"
"25965",2020-07-18,8.91,"Northern Bering Sea"
"25966",2020-07-18,10.09,"Southeastern Bering Sea"
"25967",2020-07-19,9.4,"Northern Bering Sea"
"25968",2020-07-19,10.3,"Southeastern Bering Sea"
"25969",2020-07-20,10,"Northern Bering Sea"
"25970",2020-07-20,10.51,"Southeastern Bering Sea"
"25971",2020-07-21,9.6,"Northern Bering Sea"
"25972",2020-07-21,10.87,"Southeastern Bering Sea"
"25973",2020-07-22,9.76,"Northern Bering Sea"
"25974",2020-07-22,10.93,"Southeastern Bering Sea"
"25975",2020-07-23,10.39,"Northern Bering Sea"
"25976",2020-07-23,10.78,"Southeastern Bering Sea"
"25977",2020-07-24,10.09,"Northern Bering Sea"
"25978",2020-07-24,10.87,"Southeastern Bering Sea"
"25979",2020-07-25,10.03,"Northern Bering Sea"
"25980",2020-07-25,11.09,"Southeastern Bering Sea"
"25981",2020-07-26,10.03,"Northern Bering Sea"
"25982",2020-07-26,10.94,"Southeastern Bering Sea"
"25983",2020-07-27,10.02,"Northern Bering Sea"
"25984",2020-07-27,11.14,"Southeastern Bering Sea"
"25985",2020-07-28,9.68,"Northern Bering Sea"
"25986",2020-07-28,11.14,"Southeastern Bering Sea"
"25987",2020-07-29,9.2,"Northern Bering Sea"
"25988",2020-07-29,11.03,"Southeastern Bering Sea"
"25989",2020-07-30,9.29,"Northern Bering Sea"
"25990",2020-07-30,11.15,"Southeastern Bering Sea"
"25991",2020-07-31,9.53,"Northern Bering Sea"
"25992",2020-07-31,11.19,"Southeastern Bering Sea"
"25993",2020-08-01,9.61,"Northern Bering Sea"
"25994",2020-08-01,11.21,"Southeastern Bering Sea"
"25995",2020-08-02,9.64,"Northern Bering Sea"
"25996",2020-08-02,11.41,"Southeastern Bering Sea"
"25997",2020-08-03,9.69,"Northern Bering Sea"
"25998",2020-08-03,11.63,"Southeastern Bering Sea"
"25999",2020-08-04,9.61,"Northern Bering Sea"
"26000",2020-08-04,11.52,"Southeastern Bering Sea"
"26001",2020-08-05,9.77,"Northern Bering Sea"
"26002",2020-08-05,11.55,"Southeastern Bering Sea"
"26003",2020-08-06,9.67,"Northern Bering Sea"
"26004",2020-08-06,11.46,"Southeastern Bering Sea"
"26005",2020-08-07,9.77,"Northern Bering Sea"
"26006",2020-08-07,11.3,"Southeastern Bering Sea"
"26007",2020-08-08,9.82,"Northern Bering Sea"
"26008",2020-08-08,11.08,"Southeastern Bering Sea"
"26009",2020-08-09,9.77,"Northern Bering Sea"
"26010",2020-08-09,10.97,"Southeastern Bering Sea"
"26011",2020-08-10,10.15,"Northern Bering Sea"
"26012",2020-08-10,10.97,"Southeastern Bering Sea"
"26013",2020-08-11,10.28,"Northern Bering Sea"
"26014",2020-08-11,11.03,"Southeastern Bering Sea"
"26015",2020-08-12,10.51,"Northern Bering Sea"
"26016",2020-08-12,11.25,"Southeastern Bering Sea"
"26017",2020-08-13,10.7,"Northern Bering Sea"
"26018",2020-08-13,11.46,"Southeastern Bering Sea"
"26019",2020-08-14,10.86,"Northern Bering Sea"
"26020",2020-08-14,11.64,"Southeastern Bering Sea"
"26021",2020-08-15,10.63,"Northern Bering Sea"
"26022",2020-08-15,11.57,"Southeastern Bering Sea"
"26023",2020-08-16,10.56,"Northern Bering Sea"
"26024",2020-08-16,11.52,"Southeastern Bering Sea"
"26025",2020-08-17,10.64,"Northern Bering Sea"
"26026",2020-08-17,11.47,"Southeastern Bering Sea"
"26027",2020-08-18,10.7,"Northern Bering Sea"
"26028",2020-08-18,11.63,"Southeastern Bering Sea"
"26029",2020-08-19,10.78,"Northern Bering Sea"
"26030",2020-08-19,11.73,"Southeastern Bering Sea"
"26031",2020-08-20,10.63,"Northern Bering Sea"
"26032",2020-08-20,11.81,"Southeastern Bering Sea"
"26033",2020-08-21,10.48,"Northern Bering Sea"
"26034",2020-08-21,11.8,"Southeastern Bering Sea"
"26035",2020-08-22,10.61,"Northern Bering Sea"
"26036",2020-08-22,11.76,"Southeastern Bering Sea"
"26037",2020-08-23,10.66,"Northern Bering Sea"
