"year","population","yday","water_temp"
2002,"MiddleMainstem",180,15
2002,"MiddleMainstem",181,15
2002,"MiddleMainstem",182,15
2002,"MiddleMainstem",183,15
2002,"MiddleMainstem",184,15
2002,"MiddleMainstem",185,15
2002,"MiddleMainstem",186,14
2002,"MiddleMainstem",187,15
2002,"MiddleMainstem",188,15
2002,"MiddleMainstem",189,13
2002,"MiddleMainstem",190,13
2002,"MiddleMainstem",191,13
2002,"MiddleMainstem",192,13
2002,"MiddleMainstem",193,13
2002,"MiddleMainstem",194,NA
2002,"MiddleMainstem",195,15
2002,"MiddleMainstem",196,15
2002,"MiddleMainstem",197,NA
2002,"MiddleMainstem",198,15
2002,"MiddleMainstem",199,15
2002,"MiddleMainstem",200,15
2002,"MiddleMainstem",201,16
2002,"MiddleMainstem",202,15
2002,"MiddleMainstem",203,NA
2002,"MiddleMainstem",204,NA
2002,"MiddleMainstem",205,15
2002,"MiddleMainstem",206,NA
2002,"MiddleMainstem",207,15
2002,"MiddleMainstem",208,NA
2002,"MiddleMainstem",209,16
2002,"MiddleMainstem",210,NA
2002,"MiddleMainstem",211,NA
2002,"MiddleMainstem",212,NA
2002,"UpperMainstem",190,13
2002,"UpperMainstem",191,13
2002,"UpperMainstem",192,13
2002,"UpperMainstem",193,13
2002,"UpperMainstem",194,NA
2002,"UpperMainstem",195,15
2002,"UpperMainstem",196,15
2002,"UpperMainstem",197,NA
2002,"UpperMainstem",198,15
2002,"UpperMainstem",199,15
2002,"UpperMainstem",200,15
2002,"UpperMainstem",201,16
2002,"UpperMainstem",202,15
2002,"UpperMainstem",203,NA
2002,"UpperMainstem",204,NA
2002,"UpperMainstem",205,15
2002,"UpperMainstem",206,NA
2002,"UpperMainstem",207,15
2002,"UpperMainstem",208,NA
2002,"UpperMainstem",209,16
2002,"UpperMainstem",210,NA
2002,"UpperMainstem",211,NA
2002,"UpperMainstem",212,NA
2002,"UpperMainstem",213,NA
2002,"UpperMainstem",214,NA
2002,"UpperMainstem",215,NA
2002,"UpperMainstem",216,NA
2002,"UpperMainstem",217,19
2002,"UpperMainstem",218,19
2002,"UpperMainstem",219,NA
2002,"UpperMainstem",220,NA
2002,"UpperMainstem",221,NA
2002,"UpperMainstem",222,NA
2003,"LowerMainstem",155,11.03791
2003,"LowerMainstem",156,10.23653
2003,"LowerMainstem",157,11.03791
2003,"LowerMainstem",158,11.03791
2003,"LowerMainstem",159,10.23653
2003,"LowerMainstem",160,11.03791
2003,"LowerMainstem",161,11.03791
2003,"LowerMainstem",162,11.83929
2003,"LowerMainstem",163,12.64067
2003,"LowerMainstem",164,12.64067
2003,"LowerMainstem",165,13.44205
2003,"LowerMainstem",166,12.64067
2003,"LowerMainstem",167,12.64067
2003,"LowerMainstem",168,13.44205
2003,"LowerMainstem",169,15.04481
2003,"LowerMainstem",170,15.04481
2003,"LowerMainstem",171,15.04481
2003,"LowerMainstem",172,15.04481
2003,"LowerMainstem",173,15.04481
2003,"LowerMainstem",174,14.24343
2003,"LowerMainstem",175,14.64412
2003,"LowerMainstem",176,15.04481
2003,"LowerMainstem",177,14.24343
2003,"LowerMainstem",178,15.04481
2003,"LowerMainstem",179,15.84619
2003,"LowerMainstem",180,15.04481
2003,"LowerMainstem",181,15.04481
2003,"LowerMainstem",182,14.64412
2003,"LowerMainstem",183,15.84619
2003,"LowerMainstem",184,15.84619
2003,"LowerMainstem",185,15.84619
2003,"LowerMainstem",186,15.84619
2003,"LowerMainstem",187,15.84619
2003,"LowerMainstem",188,15.84619
2003,"White-Donjek",161,11.03791
2003,"White-Donjek",162,11.83929
2003,"White-Donjek",163,12.64067
2003,"White-Donjek",164,12.64067
2003,"White-Donjek",165,13.44205
2003,"White-Donjek",166,12.64067
2003,"White-Donjek",167,12.64067
2003,"White-Donjek",168,13.44205
2003,"White-Donjek",169,15.04481
2003,"White-Donjek",170,15.04481
2003,"White-Donjek",171,15.04481
2003,"White-Donjek",172,15.04481
2003,"White-Donjek",173,15.04481
2003,"White-Donjek",174,14.24343
2003,"White-Donjek",175,14.64412
2003,"White-Donjek",176,15.04481
2003,"White-Donjek",177,14.24343
2003,"White-Donjek",178,15.04481
2003,"White-Donjek",179,15.84619
2003,"White-Donjek",180,15.04481
2003,"White-Donjek",181,15.04481
2003,"White-Donjek",182,14.64412
2003,"White-Donjek",183,15.84619
2003,"White-Donjek",184,15.84619
2003,"White-Donjek",185,15.84619
2003,"White-Donjek",186,15.84619
2003,"White-Donjek",187,15.84619
2003,"White-Donjek",188,15.84619
2003,"White-Donjek",189,16.64757
2003,"White-Donjek",190,16.64757
2003,"White-Donjek",191,16.64757
2003,"White-Donjek",192,17.44895
2003,"White-Donjek",193,17.44895
2003,"White-Donjek",194,17.44895
2003,"Pelly",169,15.04481
2003,"Pelly",170,15.04481
2003,"Pelly",171,15.04481
2003,"Pelly",172,15.04481
2003,"Pelly",173,15.04481
2003,"Pelly",174,14.24343
2003,"Pelly",175,14.64412
2003,"Pelly",176,15.04481
2003,"Pelly",177,14.24343
2003,"Pelly",178,15.04481
2003,"Pelly",179,15.84619
2003,"Pelly",180,15.04481
2003,"Pelly",181,15.04481
2003,"Pelly",182,14.64412
2003,"Pelly",183,15.84619
2003,"Pelly",184,15.84619
2003,"Pelly",185,15.84619
2003,"Pelly",186,15.84619
2003,"Pelly",187,15.84619
2003,"Pelly",188,15.84619
2003,"Pelly",189,16.64757
2003,"Pelly",190,16.64757
2003,"Pelly",191,16.64757
2003,"Pelly",192,17.44895
2003,"Pelly",193,17.44895
2003,"Pelly",194,17.44895
2003,"Pelly",195,17.44895
2003,"Pelly",196,17.44895
2003,"Pelly",197,17.44895
2003,"Pelly",198,15.84619
2003,"Pelly",199,17.44895
2003,"Pelly",200,16.64757
2003,"Pelly",201,17.44895
2003,"Stewart",168,13.44205
2003,"Stewart",169,15.04481
2003,"Stewart",170,15.04481
2003,"Stewart",171,15.04481
2003,"Stewart",172,15.04481
2003,"Stewart",173,15.04481
2003,"Stewart",174,14.24343
2003,"Stewart",175,14.64412
2003,"Stewart",176,15.04481
2003,"Stewart",177,14.24343
2003,"Stewart",178,15.04481
2003,"Stewart",179,15.84619
2003,"Stewart",180,15.04481
2003,"Stewart",181,15.04481
2003,"Stewart",182,14.64412
2003,"Stewart",183,15.84619
2003,"Stewart",184,15.84619
2003,"Stewart",185,15.84619
2003,"Stewart",186,15.84619
2003,"Stewart",187,15.84619
2003,"Stewart",188,15.84619
2003,"Stewart",189,16.64757
2003,"Stewart",190,16.64757
2003,"Stewart",191,16.64757
2003,"Stewart",192,17.44895
2003,"Stewart",193,17.44895
2003,"Stewart",194,17.44895
2003,"Stewart",195,17.44895
2003,"Stewart",196,17.44895
2003,"Stewart",197,17.44895
2003,"Stewart",198,15.84619
2003,"Stewart",199,17.44895
2003,"Stewart",200,16.64757
2003,"Stewart",201,17.44895
2003,"Carmacks",172,15.04481
2003,"Carmacks",173,15.04481
2003,"Carmacks",174,14.24343
2003,"Carmacks",175,14.64412
2003,"Carmacks",176,15.04481
2003,"Carmacks",177,14.24343
2003,"Carmacks",178,15.04481
2003,"Carmacks",179,15.84619
2003,"Carmacks",180,15.04481
2003,"Carmacks",181,15.04481
2003,"Carmacks",182,14.64412
2003,"Carmacks",183,15.84619
2003,"Carmacks",184,15.84619
2003,"Carmacks",185,15.84619
2003,"Carmacks",186,15.84619
2003,"Carmacks",187,15.84619
2003,"Carmacks",188,15.84619
2003,"Carmacks",189,16.64757
2003,"Carmacks",190,16.64757
2003,"Carmacks",191,16.64757
2003,"Carmacks",192,17.44895
2003,"Carmacks",193,17.44895
2003,"Carmacks",194,17.44895
2003,"Carmacks",195,17.44895
2003,"Carmacks",196,17.44895
2003,"Carmacks",197,17.44895
2003,"Carmacks",198,15.84619
2003,"Carmacks",199,17.44895
2003,"Carmacks",200,16.64757
2003,"Carmacks",201,17.44895
2003,"Carmacks",202,16.64757
2003,"Carmacks",203,17.44895
2003,"Carmacks",204,16.64757
2003,"Carmacks",205,17.44895
2003,"Teslin",167,12.64067
2003,"Teslin",168,13.44205
2003,"Teslin",169,15.04481
2003,"Teslin",170,15.04481
2003,"Teslin",171,15.04481
2003,"Teslin",172,15.04481
2003,"Teslin",173,15.04481
2003,"Teslin",174,14.24343
2003,"Teslin",175,14.64412
2003,"Teslin",176,15.04481
2003,"Teslin",177,14.24343
2003,"Teslin",178,15.04481
2003,"Teslin",179,15.84619
2003,"Teslin",180,15.04481
2003,"Teslin",181,15.04481
2003,"Teslin",182,14.64412
2003,"Teslin",183,15.84619
2003,"Teslin",184,15.84619
2003,"Teslin",185,15.84619
2003,"Teslin",186,15.84619
2003,"Teslin",187,15.84619
2003,"Teslin",188,15.84619
2003,"Teslin",189,16.64757
2003,"Teslin",190,16.64757
2003,"Teslin",191,16.64757
2003,"Teslin",192,17.44895
2003,"Teslin",193,17.44895
2003,"Teslin",194,17.44895
2003,"Teslin",195,17.44895
2003,"Teslin",196,17.44895
2003,"Teslin",197,17.44895
2003,"Teslin",198,15.84619
2003,"Teslin",199,17.44895
2003,"Teslin",200,16.64757
2003,"MiddleMainstem",178,15.04481
2003,"MiddleMainstem",179,15.84619
2003,"MiddleMainstem",180,15.04481
2003,"MiddleMainstem",181,15.04481
2003,"MiddleMainstem",182,14.64412
2003,"MiddleMainstem",183,15.84619
2003,"MiddleMainstem",184,15.84619
2003,"MiddleMainstem",185,15.84619
2003,"MiddleMainstem",186,15.84619
2003,"MiddleMainstem",187,15.84619
2003,"MiddleMainstem",188,15.84619
2003,"MiddleMainstem",189,16.64757
2003,"MiddleMainstem",190,16.64757
2003,"MiddleMainstem",191,16.64757
2003,"MiddleMainstem",192,17.44895
2003,"MiddleMainstem",193,17.44895
2003,"MiddleMainstem",194,17.44895
2003,"MiddleMainstem",195,17.44895
2003,"MiddleMainstem",196,17.44895
2003,"MiddleMainstem",197,17.44895
2003,"MiddleMainstem",198,15.84619
2003,"MiddleMainstem",199,17.44895
2003,"MiddleMainstem",200,16.64757
2003,"MiddleMainstem",201,17.44895
2003,"MiddleMainstem",202,16.64757
2003,"MiddleMainstem",203,17.44895
2003,"MiddleMainstem",204,16.64757
2003,"MiddleMainstem",205,17.44895
2003,"MiddleMainstem",206,16.64757
2003,"MiddleMainstem",207,16.64757
2003,"MiddleMainstem",208,16.64757
2003,"MiddleMainstem",209,16.64757
2003,"MiddleMainstem",210,16.64757
2003,"MiddleMainstem",211,16.64757
2003,"UpperMainstem",192,17.44895
2003,"UpperMainstem",193,17.44895
2003,"UpperMainstem",194,17.44895
2003,"UpperMainstem",195,17.44895
2003,"UpperMainstem",196,17.44895
2003,"UpperMainstem",197,17.44895
2003,"UpperMainstem",198,15.84619
2003,"UpperMainstem",199,17.44895
